Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1789466882,447429277,17,0,0,0,0.00,6.93
1789466883,447435395,37,1,1,0,0.00,10.00
1789466884,447407515,46,0,0,0,0.00,9.18
1789466885,447398637,42,0,0,0,0.00,11.00
1789466886,448733745,48,0,0,0,1.56,9.28
1789466887,447422887,45,1,1,0,0.00,11.00
1789466888,447422016,24,1,1,0,0.00,5.10
1789466889,447432146,38,0,0,0,0.00,8.08
1789466890,447402279,38,0,0,0,0.00,10.00
1789466891,447415414,42,0,0,0,0.00,11.11
1789466892,447404551,33,0,0,0,0.00,10.68
1789466893,447432690,30,0,0,0,0.00,5.15
1789466894,447416831,37,0,0,0,0.00,8.00
1789466895,447430974,44,0,0,0,0.00,11.88
1789466896,447409120,39,0,1,0,0.00,8.33
1789466897,447418267,39,1,1,0,0.00,8.08
1789466898,447405417,30,1,1,0,0.00,10.78
1789466899,447430568,38,1,1,0,0.00,7.22
1789466900,447401722,32,0,0,0,0.00,4.08
1789466901,447426878,39,0,0,0,0.00,8.16
1789466902,447411036,44,0,2,0,0.00,10.20
1789466903,447408196,36,0,0,0,0.00,7.22
1789466904,447424358,32,0,0,0,0.00,5.15
1789466905,447428522,28,0,0,0,0.00,7.92
1789466906,447411688,25,0,0,0,0.00,4.08
1789466907,447429856,35,0,0,0,0.00,7.22
1789466908,447425026,44,0,0,0,0.00,6.25
1789466909,447430199,34,0,0,0,0.00,7.14
1789466910,447394374,32,0,1,0,0.00,11.65
1789466911,447426550,28,0,0,0,0.00,4.12
1789466912,447433728,41,0,0,0,0.00,7.14
1789466913,447436909,30,0,0,0,0.00,8.08
1789466914,447402092,31,0,0,0,0.00,6.12
1789466915,447410276,31,1,1,0,0.00,7.07
1789466916,447419463,31,0,0,0,0.00,4.17
1789466917,447400651,32,0,0,0,0.00,11.65
1789466918,447425842,45,0,0,0,0.00,7.14
1789466919,447425034,34,0,0,0,0.00,10.00
1789466920,447430229,28,0,0,0,0.00,5.15
1789466921,447436426,23,0,0,0,0.00,2.11
1789466922,447431624,33,0,0,0,0.00,10.10
1789466923,447430825,24,0,0,0,0.00,5.05
1789466924,447428028,34,0,0,0,0.00,5.21
1789466925,447412233,39,0,0,0,0.00,5.38
1789466926,447426439,33,0,0,0,0.00,7.07
1789466927,447403648,28,0,0,0,0.00,3.16
1789466928,447408858,43,0,0,0,0.00,7.29
1789466929,447418071,27,0,1,0,0.00,3.09
1789466930,447420285,32,0,0,0,0.00,11.54
1789466931,447413502,39,0,0,0,0.00,12.75
1789466932,447420720,27,0,0,0,0.00,3.12
1789466933,447428940,27,0,0,0,0.00,5.15
1789466934,447426163,42,0,0,0,0.00,12.00
1789466935,452628326,19,1,1,0,4.69,4.04
1789466936,447406613,40,0,0,0,0.00,8.08
1789466937,447402841,36,0,0,0,0.00,14.42
1789466938,447430071,29,0,0,0,0.00,7.07
1789466939,447403304,38,0,0,0,0.00,5.26
1789466940,447405538,30,0,0,0,0.00,8.00
1789466941,447401773,28,0,0,0,0.00,2.08
1789466942,447426011,29,0,0,0,0.00,7.07
1789466943,447427251,31,0,1,0,0.00,7.14
1789466944,447431492,40,0,0,0,0.00,6.25
1789466945,447404736,37,0,0,0,0.00,7.22
1789466946,447399982,44,0,0,0,0.00,10.10
1789466947,447427229,31,0,0,0,0.00,7.00
1789466948,447406479,38,0,0,0,0.00,10.00
1789466949,447416730,34,0,0,0,0.00,5.26
1789466950,447425983,31,1,1,0,0.00,8.00
1789466951,447433238,36,0,0,0,0.00,8.16
1789466952,447407495,25,0,0,0,0.00,6.93
1789466953,447422753,24,1,1,0,0.00,7.92
1789466954,447408014,32,0,0,0,0.00,5.21
1789466955,447430276,42,0,0,0,0.00,8.33
1789466956,447430541,36,0,0,0,0.00,6.25
1789466957,447398807,26,1,0,0,0.00,7.07
1789466958,447428075,32,1,1,0,0.00,9.00
1789466959,447416345,47,0,0,0,0.00,9.80
1789466960,447407617,42,1,1,0,0.00,10.20
1789466961,447420891,33,0,0,0,0.00,8.16
1789466962,447410166,33,0,0,0,0.00,9.00
1789466963,447426444,37,0,0,0,0.00,8.08
1789466964,447428723,29,0,1,0,0.00,7.07
1789466965,447431004,22,0,0,0,0.00,4.08
1789466966,447416287,29,0,0,0,0.00,1.08
1789466967,447408572,39,0,0,0,0.00,12.75
1789466968,447423858,31,0,0,0,0.00,5.15
1789466969,447422146,33,0,0,0,0.00,5.21
1789466970,447421437,33,1,1,0,0.00,7.92
1789466971,447421729,27,0,0,0,0.00,3.12
1789466972,447425022,37,0,0,0,0.00,7.29
1789466973,447416318,37,0,0,0,0.00,9.09
1789466974,447425615,21,0,0,0,0.00,6.00
1789466975,447422915,29,0,0,0,0.00,6.12
1789466976,447433216,21,0,0,0,0.00,5.94
1789466977,447429518,45,1,1,0,0.00,10.20
1789466978,447422823,36,0,0,0,0.00,7.14
1789466979,447418130,34,1,1,0,0.00,10.10
1789466980,447394438,42,0,0,0,0.00,10.00
1789466981,447417748,24,0,0,0,0.00,5.15
1789466982,447419060,32,0,0,0,0.00,6.93
1789466983,447417373,38,0,0,0,0.00,8.25
1789466984,447427688,25,0,0,0,0.00,4.12
1789466985,447414006,28,0,0,0,0.00,7.07
1789466986,447419324,26,1,2,0,0.00,7.07
1789466987,447420645,31,0,0,0,0.00,7.14
1789466988,447407967,34,0,0,0,0.00,5.05
1789466989,447435291,29,0,0,0,0.00,5.15
1789466990,447426617,30,0,0,0,0.00,5.15
1789466991,447423945,35,1,2,0,0.00,10.00
1789466992,447404274,35,0,0,0,0.00,8.16
1789466993,447425605,33,0,0,0,0.00,7.14
1789466994,447424938,34,1,1,0,0.00,6.00
1789466995,447416273,40,0,0,0,0.00,14.29
1789466996,447428609,35,0,0,0,0.00,6.19
1789466997,447430947,29,0,0,0,0.00,5.15
1789466998,447406287,35,0,0,0,0.00,10.89
1789466999,447433628,47,0,1,0,0.00,11.00
1789467000,447408971,38,0,0,0,0.00,4.12
1789467001,447434316,35,0,0,0,0.00,5.21
1789467002,447418663,30,0,0,0,0.00,7.07
1789467003,447432011,30,1,1,0,0.00,9.00
1789467004,447407361,65,0,0,0,0.00,12.37
1789467005,447399713,61,0,0,0,0.00,12.12
1789467006,447405066,52,0,0,0,0.00,8.16
1789467007,447426421,44,0,0,0,0.00,12.00
1789467008,447406778,34,1,1,0,0.00,7.07
1789467009,447403137,37,0,0,0,0.00,10.10
1789467010,447429497,41,1,1,0,0.00,12.75
1789467011,447436858,28,0,0,0,0.00,6.06
1789467012,447406222,44,1,1,0,0.00,11.22
1789467013,447434587,40,0,0,0,0.00,8.33
1789467014,447409954,38,0,0,0,0.00,8.16
1789467015,447432323,35,0,0,0,0.00,11.88
1789467016,447423693,61,0,0,0,0.00,14.29
1789467017,447408065,36,0,0,0,0.00,7.07
1789467018,447420438,47,0,0,0,0.00,11.88
1789467019,447405813,59,0,0,0,0.00,11.58
1789467020,447417190,42,2,1,0,0.00,7.29
1789467021,447416569,33,0,0,0,0.00,8.16
1789467022,447405949,39,0,0,0,0.00,11.00
1789467023,447404331,31,0,0,0,0.00,6.06
1789467024,447412714,38,1,0,0,0.00,9.00
1789467025,447422099,33,0,0,0,0.00,11.76
1789467026,447428485,32,0,0,0,0.00,7.07
1789467027,447407874,37,2,2,0,0.00,9.28
1789467028,447421264,27,1,1,0,0.00,6.19
1789467029,447436655,22,0,0,0,0.00,4.95
1789467030,447405049,34,0,0,0,0.00,5.10
1789467031,447416443,33,1,1,0,0.00,10.00
1789467032,447407840,29,1,0,0,0.00,8.25
1789467033,447424238,47,0,0,0,0.00,12.87
1789467034,447454637,35,0,0,0,0.00,10.00
1789467035,447436038,10,0,0,0,0.00,3.00
1789467036,447405441,54,1,0,0,0.00,7.37
1789467037,447419845,19,0,0,0,0.00,6.93
1789467038,447429251,46,0,0,0,0.00,11.22
1789467039,447421659,36,0,0,0,0.00,9.09
1789467040,447408068,31,0,0,0,0.00,9.80
1789467041,447429479,32,1,1,0,0.00,4.08
1789467042,447420891,36,0,0,0,0.00,8.16
1789467043,447408305,47,0,0,0,0.00,16.50
1789467044,447418720,25,0,0,0,0.00,8.82
1789467045,447423137,38,0,0,0,0.00,8.25
1789467046,448219547,28,0,0,0,0.00,8.00
1789467047,447413976,40,0,0,0,0.00,10.78
1789467048,447429398,35,1,1,0,0.00,5.26
1789467049,447422821,35,0,1,0,0.00,10.89
1789467050,447432246,39,0,0,0,0.00,8.08
1789467051,447424673,26,0,0,0,0.00,9.90
1789467052,447433101,24,0,0,0,0.00,5.10
1789467053,447429530,32,0,0,0,0.00,7.07
1789467054,447431961,33,0,0,0,0.00,9.90
1789467055,447429394,49,0,0,0,0.00,11.00
1789467056,447421828,31,0,0,0,0.00,10.89
1789467057,447415264,30,1,1,0,0.00,7.14
1789467058,447402701,37,0,0,0,0.00,11.46
1789467059,447427140,30,0,0,0,0.00,6.00
1789467060,447403580,37,0,0,0,0.00,7.22
1789467061,447422022,39,0,0,0,0.00,10.00
1789467062,447425465,28,0,1,0,0.00,7.07
1789467063,447429910,21,0,0,0,0.00,5.10
1789467064,447411356,22,1,2,0,0.00,4.08
1789467065,447407804,45,0,0,0,0.00,10.89
1789467066,447406254,48,0,0,0,0.00,10.31
1789467067,447433704,36,0,0,0,0.00,7.14
1789467068,447405157,26,0,0,0,0.00,5.10
1789467069,447424611,39,0,0,0,0.00,10.10
1789467070,447423066,38,0,0,0,0.00,9.71
1789467071,447406523,42,0,0,0,0.00,7.22
1789467072,447402981,34,0,0,0,0.00,4.21
1789467073,447401441,42,0,0,0,0.00,11.00
1789467074,447426902,32,0,0,0,0.00,6.12
1789467075,447428365,40,1,1,0,0.00,8.42
1789467076,447425829,47,2,2,0,0.00,9.80
1789467077,447416295,28,0,0,0,0.00,3.16
1789467078,447402763,43,0,0,0,0.00,9.18
1789467079,447429231,30,0,0,0,0.00,4.17
1789467080,447406702,37,0,1,0,0.00,9.09
1789467081,447399173,34,0,0,0,0.00,6.19
1789467082,447426646,42,0,0,0,0.00,9.00
1789467083,447418121,38,0,0,0,0.00,8.08
1789467084,447408597,37,0,0,0,0.00,8.00
1789467085,447409074,27,1,1,0,0.00,8.00
1789467086,447417553,64,0,0,0,0.00,10.31
1789467087,447431033,36,0,0,0,0.00,11.76
1789467088,447426515,26,1,0,0,0.00,4.08
1789467089,447418999,38,0,0,0,0.00,7.22
1789467090,447427483,34,0,0,0,0.00,5.21
1789467091,447426969,32,0,0,0,0.00,5.21
1789467092,447407457,19,1,1,0,0.00,4.04
1789467093,447426946,29,0,0,0,0.00,7.00
1789467094,447404437,31,0,0,0,0.00,5.15
1789467095,447422928,35,0,0,0,0.00,8.16
1789467096,447406422,31,0,0,0,0.00,6.12
1789467097,447436916,33,0,0,0,0.00,6.19
1789467098,447427412,26,1,1,0,0.00,6.06
1789467099,447412910,34,0,0,0,0.00,6.25
1789467100,447422409,37,0,0,0,0.00,9.80
1789467101,447410909,35,0,0,0,0.00,9.09
1789467102,447426411,25,0,0,0,0.00,3.09
1789467103,447408914,33,1,1,0,0.00,8.08
1789467104,447436419,31,0,0,0,0.00,7.14
1789467105,447430925,31,0,0,0,0.00,4.21
1789467106,447434432,45,0,0,0,0.00,9.18
1789467107,447396941,42,0,0,0,0.00,10.00
1789467108,447423451,28,0,1,0,0.00,5.10
1789467109,447403963,31,1,1,0,0.00,5.21
1789467110,447407476,20,0,0,0,0.00,8.82
1789467111,447413990,26,0,0,0,0.00,8.74
1789467112,447424505,53,0,0,0,0.00,11.11
1789467113,447415022,31,0,0,0,0.00,7.14
1789467114,447419541,33,0,0,0,0.00,6.12
1789467115,447423061,41,0,0,0,0.00,11.00
1789467116,447418582,30,2,2,0,0.00,10.00
1789467117,447421104,39,0,0,0,0.00,4.17
1789467118,447409628,40,0,1,0,0.00,6.25
1789467119,447417153,27,0,0,0,0.00,4.12
1789467120,447421680,39,0,0,0,0.00,8.08
1789467121,447401208,47,0,0,0,0.00,11.11
1789467122,447425737,28,0,0,0,0.00,5.15
1789467123,447409268,29,0,0,0,0.00,5.10
1789467124,447428800,40,0,0,0,0.00,7.22
1789467125,447396334,50,0,0,0,0.00,6.45
1789467126,447430868,48,1,1,0,0.00,10.20
1789467127,447418404,44,0,0,0,0.00,13.86
1789467128,447431941,25,0,0,0,0.00,8.82
1789467129,447406480,48,0,0,0,0.00,9.00
1789467130,447432020,35,1,1,0,0.00,8.25
1789467131,447431561,30,0,0,0,0.00,7.07
1789467132,447424104,32,0,0,0,0.00,8.82
1789467133,447415648,43,0,0,0,0.00,12.75
1789467134,447416194,34,0,0,0,0.00,9.00
1789467135,447415740,36,0,0,0,0.00,8.00
1789467136,447396289,34,0,0,0,0.00,10.89
1789467137,447415838,34,0,0,0,0.00,3.19
1789467138,447415388,48,0,0,0,0.00,11.34
1789467139,447427940,38,0,0,0,0.00,7.22
1789467140,447431493,25,0,1,0,0.00,5.05
1789467141,447416048,30,1,0,0,0.00,7.00
1789467142,447401604,37,0,0,0,0.00,6.19
1789467143,447407161,37,0,1,0,0.00,10.20
1789467144,447406719,34,0,0,0,0.00,8.00
1789467145,447403279,28,0,0,0,0.00,4.12
1789467146,447421840,33,1,1,0,0.00,6.12
1789467147,447431402,30,1,1,0,0.00,5.15
1789467148,447424966,37,0,0,0,0.00,8.16
1789467149,447428530,30,2,1,0,0.00,4.21
1789467150,447427096,30,1,1,0,0.00,9.00
1789467151,447398664,42,0,0,0,0.00,10.89
1789467152,447402233,32,0,1,0,0.00,5.05
1789467153,447423803,26,1,1,0,0.00,6.12
1789467154,447421374,35,0,0,0,0.00,8.42
1789467155,447403947,40,0,0,0,0.00,11.65
1789467156,447399520,24,0,0,0,0.00,5.10
1789467157,447433095,39,0,0,0,0.00,10.00
1789467158,447429671,42,0,0,0,0.00,7.07
1789467159,447429249,39,0,1,0,0.00,12.75
1789467160,447421828,30,0,0,0,0.00,2.15
1789467161,447414408,39,0,0,0,0.00,10.00
1789467162,447405989,23,0,0,0,0.00,6.00
1789467163,447432571,37,1,0,0,0.00,7.22
1789467164,447409155,41,0,1,0,0.00,4.12
1789467165,447428740,32,1,1,0,0.00,8.25
1789467166,447423327,35,0,1,0,0.00,6.19
1789467167,447415914,41,0,0,0,0.00,8.16
1789467168,447416503,38,0,0,0,0.00,8.25
1789467169,447425093,40,0,0,0,0.00,13.73
1789467170,447407684,37,1,2,0,0.00,7.07
1789467171,447398277,40,1,1,0,0.00,14.56
1789467172,447415870,37,2,3,0,0.00,10.10
1789467173,447426465,37,0,0,0,0.00,10.10
1789467174,447418061,33,0,0,0,0.00,4.17
1789467175,447427659,22,1,1,0,0.00,6.06
1789467176,447421257,43,0,0,0,0.00,6.19
1789467177,447427857,26,0,0,0,0.00,5.15
1789467178,447420458,20,1,1,0,0.00,6.93
1789467179,447425060,48,0,0,0,0.00,11.22
1789467180,447436663,26,0,0,0,0.00,6.93
1789467181,447432268,23,0,1,0,0.00,6.00
1789467182,447431874,30,0,0,0,0.00,4.17
1789467183,447424481,24,0,0,0,0.00,7.07
1789467184,447428089,38,0,0,0,0.00,6.25
1789467185,447410699,36,0,0,0,0.00,7.14
1789467186,447419309,53,0,0,0,0.00,15.38
1789467187,447406921,35,1,0,0,0.00,6.12
1789467188,447407534,31,0,0,0,0.00,6.12
1789467189,447406148,31,0,0,0,0.00,9.00
1789467190,447433763,32,1,1,0,0.00,8.08
1789467191,447428380,44,0,0,0,0.00,9.18
1789467192,447426998,31,0,0,0,0.00,8.91
1789467193,447417617,37,0,0,0,0.00,9.90
1789467194,447423236,39,0,0,0,0.00,7.22
1789467195,447426858,37,2,2,0,0.00,8.33
1789467196,447413480,30,1,2,0,0.00,6.12
1789467197,447424104,33,0,0,0,0.00,6.19
1789467198,447422728,30,1,1,0,0.00,7.07
1789467199,447423354,27,0,0,0,0.00,3.09
1789467200,447437981,28,0,1,0,0.00,7.00
1789467201,447412610,36,0,0,0,0.00,9.18
1789467202,447414239,39,0,0,0,0.00,11.00
1789467203,447432869,25,0,0,0,0.00,4.12
1789467204,447422501,42,0,0,0,0.00,8.08
1789467205,447419134,26,0,0,0,0.00,4.08
1789467206,447434768,36,0,0,0,0.00,8.25
1789467207,447404403,35,0,0,0,0.00,9.09
1789467208,447408039,36,0,0,0,0.00,8.08
1789467209,447425677,39,1,1,0,0.00,11.00
1789467210,447436315,32,0,0,0,0.00,5.15
1789467211,447429955,25,0,0,0,0.00,6.93
1789467212,447400596,42,1,1,0,0.00,10.10
1789467213,447428238,34,0,0,0,0.00,7.14
1789467214,447406881,38,0,0,0,0.00,4.21
1789467215,447427525,32,0,0,0,0.00,3.16
1789467216,447434170,30,0,0,0,0.00,9.80
1789467217,447422817,41,0,0,0,0.00,9.00
1789467218,447429464,33,0,0,0,0.00,3.19
1789467219,447418113,32,0,0,0,0.00,9.00
1789467220,447425763,44,0,0,0,0.00,7.29
1789467221,447423414,39,0,0,0,0.00,5.26
1789467222,447408066,25,0,0,0,0.00,5.05
1789467223,447423719,27,0,0,0,0.00,4.12
1789467224,447407373,37,0,0,0,0.00,7.22
1789467225,447429029,35,0,0,0,0.00,8.16
1789467226,447399685,30,0,0,0,0.00,6.25
1789467227,447402343,28,0,0,0,0.00,6.19
1789467228,447436001,30,0,0,0,0.00,6.19
1789467229,447425661,40,0,0,0,0.00,8.91
1789467230,447430322,33,0,0,0,0.00,5.21
1789467231,447430984,29,0,0,0,0.00,8.00
1789467232,447433647,37,1,1,0,0.00,3.23
1789467233,447404311,33,0,1,0,0.00,10.89
1789467234,447430976,34,0,0,0,0.00,6.12
1789467235,447427642,50,0,0,0,0.00,9.28
1789467236,447406310,34,0,0,0,0.00,7.14
1789467237,447425978,26,0,0,0,0.00,6.12
1789467238,447412648,18,0,0,0,0.00,6.86
1789467239,447423318,25,0,0,0,0.00,6.06
1789467240,447405990,42,0,0,0,0.00,8.00
1789467241,447428663,25,0,0,0,0.00,2.11
1789467242,447426337,32,0,0,0,0.00,4.21
1789467243,447427012,25,0,0,0,0.00,4.12
1789467244,447434688,38,0,0,0,0.00,10.89
1789467245,447437365,42,1,1,0,0.00,12.75
1789467246,447404043,49,1,1,0,0.00,6.19
1789467247,447407722,35,0,0,0,0.00,9.09
1789467248,447408402,26,0,0,0,0.00,5.10
1789467249,447427083,33,0,0,0,0.00,9.09
1789467250,447411766,30,0,0,0,0.00,8.16
1789467251,447428449,26,0,0,0,0.00,6.06
1789467252,447410134,34,0,0,0,0.00,6.00
1789467253,447426819,38,0,0,0,0.00,7.22
1789467254,447413506,43,0,0,0,0.00,11.00
1789467255,447427193,25,1,1,0,0.00,5.21
1789467256,447429882,41,2,2,0,0.00,7.29
1789467257,447432571,27,0,0,0,0.00,7.07
1789467258,447416262,30,2,2,0,0.00,6.93
1789467259,447426954,34,0,0,0,0.00,10.00
1789467260,447406647,28,1,2,0,0.00,6.19
1789467261,447413340,54,0,0,0,0.00,15.69
1789467262,447416035,29,0,0,0,0.00,11.65
1789467263,447514730,15,0,0,0,0.00,1.04
1789467264,447408428,46,0,1,0,0.00,8.08
1789467265,447418126,43,0,0,0,0.00,9.28
1789467266,447409825,23,0,0,0,0.00,5.10
1789467267,447422524,40,0,1,0,0.00,9.38
1789467268,447420225,44,0,0,0,0.00,12.75
1789467269,447430927,33,0,0,0,0.00,9.00
1789467270,447414630,84,0,0,0,0.00,14.85
1789467271,447416334,47,0,0,0,0.00,11.34
1789467272,447407039,57,0,0,0,0.00,10.31
1789467273,447426745,64,1,1,0,0.00,17.35
1789467274,447404452,40,0,0,0,0.00,10.00
1789467275,447422160,25,1,1,0,0.00,7.92
1789467276,447416869,26,0,0,0,0.00,6.00
1789467277,447447579,29,0,0,0,0.00,8.00
1789467278,447416290,33,1,0,0,0.00,7.14
1789467279,447429002,35,0,0,0,0.00,6.25
1789467280,447437715,22,0,0,0,0.00,5.05
1789467281,447435429,27,0,0,0,0.00,6.00
1789467282,447430144,33,0,0,0,0.00,5.21
1789467283,447408860,37,0,0,0,0.00,7.14
1789467284,447435577,30,0,0,0,0.00,11.65
1789467285,447403295,34,0,0,0,0.00,7.22
1789467286,447389014,27,0,0,0,0.00,9.71
1789467287,447429733,33,0,0,0,0.00,4.12
1789467288,447424454,26,1,1,0,0.00,4.08
1789467289,447416176,34,0,0,0,0.00,8.08
1789467290,447423899,40,0,0,0,0.00,9.18
1789467291,447418622,35,1,1,0,0.00,11.00
1789467292,447401347,29,0,0,0,0.00,5.15
1789467293,447423073,32,0,0,0,0.00,6.93
1789467294,447425800,33,0,0,0,0.00,8.91
1789467295,447433527,24,1,1,0,0.00,4.17
1789467296,447418256,38,0,0,0,0.00,11.88
1789467297,447402986,24,1,1,0,0.00,4.21
1789467298,447404716,55,0,0,0,0.00,9.28
1789467299,447425447,32,0,0,0,0.00,5.05
1789467300,447407180,33,0,0,0,0.00,9.00
1789467301,447425913,37,0,0,0,0.00,7.14
1789467302,447426647,19,0,0,0,0.00,5.05
1789467303,447406383,44,1,1,0,0.00,6.38
1789467304,447454119,41,1,1,0,0.00,15.24
1789467305,447416856,57,0,0,0,0.00,11.88
1789467306,447422594,52,0,0,0,0.00,13.00
1789467307,447417333,46,0,0,0,0.00,4.30
1789467308,447403073,54,0,0,0,0.00,11.34
1789467309,447419814,47,1,1,0,0.00,6.45
1789467310,447427556,41,0,0,0,0.00,8.16
1789467311,447411299,53,0,0,0,0.00,10.89
1789467312,448302033,57,0,0,0,0.00,19.05
1789467313,447419787,43,0,0,0,0.00,12.12
1789467314,447427533,39,1,1,0,0.00,7.29
1789467315,447429279,41,0,0,0,0.00,7.29
1789467316,447404027,38,0,0,0,0.00,8.08
1789467317,447476775,34,1,0,0,0.00,9.09
1789467318,447410525,36,0,1,0,0.00,9.18
1789467319,447429275,46,1,1,0,0.00,7.29
1789467320,447430026,33,0,0,0,0.00,8.25
1789467321,447421778,45,0,0,0,0.00,11.00
1789467322,447418531,26,0,0,0,0.00,3.12
1789467323,447423285,40,1,1,0,0.00,7.14
1789467324,447407040,34,0,0,0,0.00,6.06
1789467325,447429795,29,1,1,0,0.00,7.07
1789467326,447408552,31,0,0,0,0.00,6.12
1789467327,447401310,44,0,1,0,0.00,10.31
1789467328,447422068,36,1,1,0,0.00,8.00
1789467329,447442827,20,0,0,0,0.00,3.06
1789467330,447418587,34,0,0,0,0.00,7.22
1789467331,447416349,34,0,0,0,0.00,6.25
1789467332,447426110,41,0,0,0,0.00,8.08
1789467333,447397874,38,0,0,0,0.00,8.16
1789467334,447404637,38,1,1,0,0.00,5.15
1789467335,447399402,41,0,1,0,0.00,8.25
1789467336,447435167,33,0,0,0,0.00,6.19
1789467337,447424934,34,0,1,0,0.00,2.15
1789467338,447421701,38,0,0,0,0.00,10.10
1789467339,447413470,21,0,0,0,0.00,4.12
1789467340,447405239,27,0,0,0,0.00,4.08
1789467341,447422009,38,0,0,0,0.00,9.38
1789467342,447404780,39,1,1,0,0.00,6.25
1789467343,447430551,32,0,0,0,0.00,8.08
1789467344,447405324,37,1,1,0,0.00,7.29
1789467345,447430098,29,0,0,0,0.00,5.15
1789467346,447429872,51,0,0,0,0.00,10.31
1789467347,447422647,30,0,0,0,0.00,9.90
1789467348,447430423,35,0,0,0,0.00,9.00
1789467349,447404201,30,0,0,0,0.00,6.12
1789467350,447418978,32,0,0,0,0.00,6.12
1789467351,447401757,44,0,0,0,0.00,10.10
1789467352,447407537,38,0,0,0,0.00,13.59
1789467353,447429317,36,0,0,0,0.00,6.32
1789467354,447405099,28,0,0,0,0.00,6.06
1789467355,447413881,27,0,0,0,0.00,6.12
1789467356,447424664,31,0,0,0,0.00,5.15
1789467357,447440447,39,0,0,0,0.00,10.10
1789467358,447418232,36,0,1,0,0.00,8.00
1789467359,447426018,28,0,0,0,0.00,5.10
1789467360,447428804,28,1,1,0,0.00,6.12
1789467361,447419592,37,0,1,0,0.00,8.16
1789467362,447407380,23,0,0,0,0.00,6.06
1789467363,447424169,22,0,0,0,0.00,6.00
1789467364,447389959,51,0,0,0,0.00,15.15
1789467365,447717746,51,0,0,0,0.00,10.31
1789467366,447422541,65,0,0,0,0.00,11.34
1789467367,447400333,31,1,1,0,0.00,4.17
1789467368,447413126,45,0,0,0,0.00,11.00
1789467369,447408920,41,0,0,0,0.00,8.08
1789467370,447406715,24,1,1,0,0.00,4.12
1789467371,447785507,37,0,0,0,0.00,8.08
1789467372,447423307,32,0,0,0,0.00,9.90
1789467373,447435104,53,1,1,0,0.00,12.24
1789467374,447416903,42,0,0,0,0.00,12.87
1789467375,447431701,25,0,0,0,0.00,5.10
1789467376,447419501,37,0,0,0,0.00,8.08
1789467377,447427302,30,0,0,0,0.00,6.12
1789467378,447405104,34,0,0,0,0.00,8.08
1789467379,447425906,28,0,0,0,0.00,6.12
1789467380,447425709,36,0,0,0,0.00,7.22
1789467381,447431513,36,0,0,0,0.00,8.08
1789467382,447427317,46,0,0,0,0.00,8.33
1789467383,447429123,24,1,1,0,0.00,4.17
1789467384,447406929,32,0,0,0,0.00,6.19
1789467385,447436736,41,0,0,0,0.00,12.87
1789467386,447422544,31,0,0,0,0.00,8.91
1789467387,447430353,33,0,0,0,0.00,6.12
1789467388,447426163,24,2,2,0,0.00,6.06
1789467389,447415973,35,0,0,0,0.00,5.21
1789467390,447400784,40,0,0,0,0.00,7.29
1789467391,447427596,38,0,0,0,0.00,7.14
1789467392,447436409,32,0,0,0,0.00,4.17
1789467393,447428222,38,0,0,0,0.00,8.16
1789467394,447430037,34,0,0,0,0.00,9.00
1789467395,447411852,37,0,0,0,0.00,7.29
1789467396,447407668,32,0,0,0,0.00,9.00
1789467397,447428485,29,0,0,0,0.00,8.00
1789467398,447423302,25,1,1,0,0.00,7.00
1789467399,447423120,50,0,0,0,0.00,9.18
1789467400,447397940,35,0,0,0,0.00,7.14
1789467401,447425759,50,0,0,0,0.00,10.20
1789467402,447426580,38,0,0,0,0.00,6.25
1789467403,447419401,28,0,0,0,0.00,4.12
1789467404,447406224,38,0,0,0,0.00,6.12
1789467405,447413047,40,0,0,0,0.00,9.28
1789467406,447398871,42,0,0,0,0.00,11.76
1789467407,447438695,38,0,0,0,0.00,5.15
1789467408,447429520,30,1,2,0,0.00,6.25
1789467409,447397347,50,0,0,0,0.00,9.47
1789467410,447442173,32,0,0,0,0.00,6.06
1789467411,447411001,53,0,0,0,0.00,12.00
1789467412,447432829,30,0,0,0,0.00,5.15
1789467413,447419658,40,0,0,0,0.00,7.22
1789467414,447423488,36,0,0,0,0.00,9.00
1789467415,447403319,35,0,0,0,0.00,10.89
1789467416,447421150,30,0,0,0,0.00,8.00
1789467417,447414983,34,0,0,0,0.00,6.12
1789467418,447425815,37,0,0,0,0.00,7.22
1789467419,447425649,31,0,0,0,0.00,8.91
1789467420,447414484,22,0,0,0,0.00,5.94
1789467421,447416319,44,1,1,0,0.00,10.00
1789467422,447408155,31,0,0,0,0.00,14.29
1789467423,447432991,30,0,0,0,0.00,8.16
1789467424,447419829,53,0,0,0,0.00,12.12
1789467425,447408667,60,0,1,0,0.00,16.67
1789467426,447431506,52,0,0,0,0.00,11.00
1789467427,447424346,41,1,1,0,0.00,9.90
1789467428,447428186,38,0,0,0,0.00,4.17
1789467429,447429027,36,0,0,0,0.00,12.62
1789467430,447405870,35,0,0,0,0.00,6.19
1789467431,447403712,43,0,0,0,0.00,8.08
1789467432,447428556,22,0,0,0,0.00,3.09
1789467433,447431400,37,0,0,0,0.00,8.08
1789467434,447416245,30,1,1,0,0.00,7.00
1789467435,447440090,47,0,0,0,0.00,11.11
1789467436,447425937,36,0,0,0,0.00,8.91
1789467437,447427784,34,0,0,0,0.00,6.19
1789467438,447431631,40,0,0,0,0.00,10.89
